Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,SRMC,Design_Load_Factor,EBIT,Num_Owned_Sites
67,site_CHHATTISGARH_30252,67,2091,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,94787.10648479314,1495.71,1.0,23627712.99747543,0
67,site_HARYANA_30676,67,2091,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,96295.80769775357,1495.71,1.0,24003789.03334947,0
67,site_CHHATTISGARH_31044,67,2091,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,94813.74854849235,1495.71,1.0,23634354.101504132,0
67,site_CHHATTISGARH_31152,67,2091,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,96349.02229738879,1495.71,1.0,24017053.910125285,0
67,site_HARYANA_32026,67,2091,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,95090.96303410709,1495.71,1.0,23703455.73935081,0
67,site_ODISHA_32323,67,2091,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,96231.23339447443,1495.71,1.0,23987692.50755103,0
67,site_ODISHA_32485,67,2091,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,96861.59150501453,1495.71,1.0,24144822.744709,0
67,site_CHHATTISGARH_32664,67,2091,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,95716.11224908961,1495.71,1.0,23859287.547916204,0
67,site_ODISHA_33259,67,2091,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,95315.42323347228,1495.71,1.0,23759407.24337533,0
67,site_PUNJAB_33465,67,2091,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,95093.73047290833,1495.71,1.0,23704145.582644463,0
67,site_ODISHA_34411,67,2091,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,97450.280117676,1495.71,1.0,24291565.968557477,0
67,site_HARYANA_35158,67,2091,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,96132.39924147089,1495.71,1.0,23963055.98167616,0
67,site_PUNJAB_35697,67,2091,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,95062.46028793293,1495.71,1.0,23696350.82043074,0
67,site_ODISHA_36283,67,2091,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,96938.23299367835,1495.71,1.0,24163927.274481088,0
67,site_PUNJAB_37191,67,2091,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,95894.15594535391,1495.71,1.0,23903668.74608071,0
67,site_CHHATTISGARH_38820,67,2091,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,97548.6558350478,1495.71,1.0,24316088.219549015,0
67,site_HARYANA_39496,67,2091,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,96703.19652614876,1495.71,1.0,24105339.40947835,0
67,site_HARYANA_40576,67,2091,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,96842.88709099688,1495.71,1.0,24140160.269583583,0
67,site_PUNJAB_41709,67,2091,SAFProductionSite,site_PUNJAB_41709,PUNJAB,inv_159,97081.24300290187,1495.71,1.0,24199575.577072114,0
67,site_ODISHA_42907,67,2091,SAFProductionSite,site_ODISHA_42907,ODISHA,inv_162,95140.27756087395,1495.71,1.0,23715748.439574152,0
67,site_ODISHA_44563,67,2091,SAFProductionSite,site_ODISHA_44563,ODISHA,inv_166,,1495.71,1.0,-125000000.0,0
68,site_GUJARAT_30062,68,2092,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27768302.607101608,0
68,site_CHHATTISGARH_30090,68,2092,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,94126.48403590181,1495.71,1.0,22595645.68189341,0
68,site_CHHATTISGARH_30252,68,2092,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,93311.09582418653,1495.71,1.0,22399906.689687073,0
68,site_HARYANA_30676,68,2092,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,94199.3556566905,1495.71,1.0,22613138.965961874,0
68,site_CHHATTISGARH_31044,68,2092,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,94689.01502632648,1495.71,1.0,22730684.731475577,0
68,site_CHHATTISGARH_31152,68,2092,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,92042.79042029059,1495.71,1.0,22095442.119312465,0
68,site_HARYANA_32026,68,2092,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,93255.82932019606,1495.71,1.0,22386639.622983858,0
68,site_ODISHA_32323,68,2092,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,92771.52941646746,1495.71,1.0,22270380.430467382,0
68,site_ODISHA_32485,68,2092,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,91953.96254381808,1495.71,1.0,22074118.437205315,0
68,site_CHHATTISGARH_32664,68,2092,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,92329.32521191747,1495.71,1.0,22164226.571355402,0
68,site_ODISHA_33259,68,2092,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,93708.23108024804,1495.71,1.0,22495241.468476146,0
68,site_PUNJAB_33465,68,2092,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,92231.05002155506,1495.71,1.0,22140635.00301525,0
68,site_ODISHA_34411,68,2092,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,92235.96530790019,1495.71,1.0,22141814.947956547,0
68,site_HARYANA_35158,68,2092,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,91919.2905641935,1495.71,1.0,22065795.213675693,0
68,site_PUNJAB_35697,68,2092,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,91907.0606374553,1495.71,1.0,22062859.343987986,0
68,site_ODISHA_36283,68,2092,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,92180.2822165512,1495.71,1.0,22128447.876876816,0
68,site_PUNJAB_37191,68,2092,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,93155.4287167901,1495.71,1.0,22362537.836073965,0
68,site_CHHATTISGARH_38820,68,2092,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,93184.36961278915,1495.71,1.0,22369485.27747062,0
68,site_HARYANA_39496,68,2092,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,94599.09255544787,1495.71,1.0,22709098.28519933,0
68,site_HARYANA_40576,68,2092,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,92596.0960977141,1495.71,1.0,22228266.575350493,0
68,site_PUNJAB_41709,68,2092,SAFProductionSite,site_PUNJAB_41709,PUNJAB,inv_159,94592.10964295967,1495.71,1.0,22707421.99379179,0
68,site_ODISHA_42907,68,2092,SAFProductionSite,site_ODISHA_42907,ODISHA,inv_162,91892.95846784028,1495.71,1.0,22059474.030797645,0
68,site_ODISHA_44563,68,2092,SAFProductionSite,site_ODISHA_44563,ODISHA,inv_166,94218.67762276036,1495.71,1.0,22617777.323632017,0
69,site_GUJARAT_30062,69,2093,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27958604.997337207,0
69,site_CHHATTISGARH_30090,69,2093,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,95010.49257243771,1495.71,1.0,23089898.735401347,0
69,site_CHHATTISGARH_30252,69,2093,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,94152.0872589453,1495.71,1.0,22881285.02100174,0
69,site_HARYANA_30676,69,2093,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,93436.60587942525,1495.71,1.0,22707405.356210098,0
69,site_CHHATTISGARH_31044,69,2093,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,94119.08127104341,1495.71,1.0,22873263.74990122,0
69,site_CHHATTISGARH_31152,69,2093,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,94491.43587124869,1495.71,1.0,22963755.12384972,0
69,site_HARYANA_32026,69,2093,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,94747.84563441004,1495.71,1.0,23026069.03577529,0
69,site_ODISHA_32323,69,2093,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,93476.80787432924,1495.71,1.0,22717175.434926286,0
69,site_ODISHA_32485,69,2093,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,95166.00220051671,1495.71,1.0,23127691.419846013,0
69,site_CHHATTISGARH_32664,69,2093,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,93522.13052802582,1495.71,1.0,22728189.960332274,0
69,site_ODISHA_33259,69,2093,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,93127.08312318465,1495.71,1.0,22632183.673800156,0
69,site_PUNJAB_33465,69,2093,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,94957.16449818073,1495.71,1.0,23076938.69487308,0
69,site_ODISHA_34411,69,2093,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,95614.52337377977,1495.71,1.0,23236693.15419057,0
69,site_HARYANA_35158,69,2093,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,93684.06994900832,1495.71,1.0,22767545.24342276,0
69,site_PUNJAB_35697,69,2093,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,94159.02725995985,1495.71,1.0,22882971.612832934,0
69,site_ODISHA_36283,69,2093,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,95648.61682431708,1495.71,1.0,23244978.705597952,0
69,site_PUNJAB_37191,69,2093,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,95400.08757752812,1495.71,1.0,23184579.95398882,0
69,site_CHHATTISGARH_38820,69,2093,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,93796.2973005649,1495.71,1.0,22794819.264561057,0
69,site_HARYANA_39496,69,2093,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,95355.96020287678,1495.71,1.0,23173855.910942927,0
69,site_HARYANA_40576,69,2093,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,93460.82555764403,1495.71,1.0,22713291.336824834,0
69,site_PUNJAB_41709,69,2093,SAFProductionSite,site_PUNJAB_41709,PUNJAB,inv_159,95313.85523719172,1495.71,1.0,23163623.363277882,0
69,site_ODISHA_42907,69,2093,SAFProductionSite,site_ODISHA_42907,ODISHA,inv_162,94675.34388383177,1495.71,1.0,23008449.3178508,0
69,site_ODISHA_44563,69,2093,SAFProductionSite,site_ODISHA_44563,ODISHA,inv_166,93884.6561215503,1495.71,1.0,22816292.642644852,0
70,site_GUJARAT_30062,70,2094,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27715924.748578563,0
70,site_CHHATTISGARH_30090,70,2094,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,95834.55892222379,1495.71,1.0,23735309.6897984,0
70,site_CHHATTISGARH_30252,70,2094,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,95345.43993789142,1495.71,1.0,23614169.772227436,0
70,site_HARYANA_30676,70,2094,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,96717.48963549259,1495.71,1.0,23953984.812319472,0
70,site_CHHATTISGARH_31044,70,2094,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,96520.58792580846,1495.71,1.0,23905218.238858253,0
70,site_CHHATTISGARH_31152,70,2094,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,96859.76306131562,1495.71,1.0,23989221.6189633,0
70,site_HARYANA_32026,70,2094,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,96060.30702845544,1495.71,1.0,23791220.63960141,0
70,site_ODISHA_32323,70,2094,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,96811.87268992145,1495.71,1.0,23977360.628429353,0
70,site_ODISHA_32485,70,2094,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,94564.8081441379,1495.71,1.0,23420830.985188395,0
70,site_CHHATTISGARH_32664,70,2094,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,95971.77600170836,1495.71,1.0,23769294.193018585,0
70,site_ODISHA_33259,70,2094,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,96862.33061252428,1495.71,1.0,23989857.523419544,0
70,site_PUNJAB_33465,70,2094,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,96994.00809657684,1495.71,1.0,24022470.037092164,0
70,site_ODISHA_34411,70,2094,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,94383.32809065461,1495.71,1.0,23375883.88760285,0
70,site_HARYANA_35158,70,2094,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,94562.2883677874,1495.71,1.0,23420206.91311358,0
70,site_PUNJAB_35697,70,2094,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,95202.87143099536,1495.71,1.0,23578859.882963613,0
70,site_ODISHA_36283,70,2094,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,94492.2964837262,1495.71,1.0,23402872.04912871,0
70,site_PUNJAB_37191,70,2094,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,96530.19212737372,1495.71,1.0,23907596.907900378,0
70,site_CHHATTISGARH_38820,70,2094,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,96275.69373128908,1495.71,1.0,23844565.38446501,0
70,site_HARYANA_39496,70,2094,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,96003.23671668714,1495.71,1.0,23777086.056637317,0
70,site_HARYANA_40576,70,2094,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,95516.75855742456,1495.71,1.0,23656600.19123262,0
70,site_PUNJAB_41709,70,2094,SAFProductionSite,site_PUNJAB_41709,PUNJAB,inv_159,95535.23803848583,1495.71,1.0,23661176.99745816,0
70,site_ODISHA_42907,70,2094,SAFProductionSite,site_ODISHA_42907,ODISHA,inv_162,95431.66211602652,1495.71,1.0,23635524.38713026,0
70,site_ODISHA_44563,70,2094,SAFProductionSite,site_ODISHA_44563,ODISHA,inv_166,95223.4922834934,1495.71,1.0,23583967.04185927,0
71,site_GUJARAT_30062,71,2095,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,17208.56013694266,1540.71,1.0,-17948627.367016576,0
71,site_CHHATTISGARH_30090,71,2095,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,95988.46291524894,1495.71,1.0,28316596.559998438,0
71,site_CHHATTISGARH_30252,71,2095,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,95119.1270193797,1495.71,1.0,28060142.470716998,0
71,site_HARYANA_30676,71,2095,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,96777.27744605432,1495.71,1.0,28549296.846586034,0
71,site_CHHATTISGARH_31044,71,2095,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,96637.01526602093,1495.71,1.0,28507919.503476173,0
71,site_CHHATTISGARH_31152,71,2095,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,95775.8003338935,1495.71,1.0,28253861.098498583,0
71,site_HARYANA_32026,71,2095,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,96723.8911984362,1495.71,1.0,28533547.90353869,0
71,site_ODISHA_32323,71,2095,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,96432.77807305644,1495.71,1.0,28447669.531551644,0
71,site_ODISHA_32485,71,2095,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,95757.03970938567,1495.71,1.0,28248326.714268774,0
71,site_CHHATTISGARH_32664,71,2095,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,95071.46572406156,1495.71,1.0,28046082.388598174,0
71,site_ODISHA_33259,71,2095,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,96445.41958088768,1495.71,1.0,28451398.776361853,0
71,site_PUNJAB_33465,71,2095,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,97805.94252923959,1495.71,1.0,28852753.04612568,0
71,site_ODISHA_34411,71,2095,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,95648.59871063007,1495.71,1.0,28216336.61963588,0
71,site_HARYANA_35158,71,2095,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,95543.92077795764,1495.71,1.0,28185456.629497513,0
71,site_PUNJAB_35697,71,2095,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,95765.9770837719,1495.71,1.0,28250963.2397127,0
71,site_ODISHA_36283,71,2095,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,96530.22878823489,1495.71,1.0,28476417.492529303,0
71,site_PUNJAB_37191,71,2095,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,97105.79185550597,1495.71,1.0,28646208.59737426,0
71,site_CHHATTISGARH_38820,71,2095,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,95652.96032798453,1495.71,1.0,28217623.29675542,0
71,site_HARYANA_39496,71,2095,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,97991.0046010829,1495.71,1.0,28907346.35731946,0
71,site_HARYANA_40576,71,2095,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,97223.60195500903,1495.71,1.0,28680962.57672766,0
71,site_PUNJAB_41709,71,2095,SAFProductionSite,site_PUNJAB_41709,PUNJAB,inv_159,96746.56437740188,1495.71,1.0,28540236.49133356,0
71,site_ODISHA_42907,71,2095,SAFProductionSite,site_ODISHA_42907,ODISHA,inv_162,96361.92668772548,1495.71,1.0,28426768.37287903,0
71,site_ODISHA_44563,71,2095,SAFProductionSite,site_ODISHA_44563,ODISHA,inv_166,96986.64490208801,1495.71,1.0,28611060.246115968,0
72,site_GUJARAT_30062,72,2096,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,32533.279037825298,1540.71,1.0,-9723878.047456302,0
72,site_CHHATTISGARH_30090,72,2096,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,97686.82237283762,1495.71,1.0,28817612.59998709,0
72,site_CHHATTISGARH_30252,72,2096,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,95048.62404812941,1495.71,1.0,28039344.094198167,0
72,site_HARYANA_30676,72,2096,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,97005.72120908806,1495.71,1.0,28616687.756680965,0
72,site_CHHATTISGARH_31044,72,2096,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,97739.17658307584,1495.71,1.0,28833057.09200737,0
72,site_CHHATTISGARH_31152,72,2096,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,96525.61437419892,1495.71,1.0,28475056.24038869,0
72,site_HARYANA_32026,72,2096,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,97536.14416018539,1495.71,1.0,28773162.52725467,0
72,site_ODISHA_32323,72,2096,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,96766.33681937373,1495.71,1.0,28546069.361715242,0
72,site_ODISHA_32485,72,2096,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,97845.40320209978,1495.71,1.0,28864393.944619447,0
72,site_CHHATTISGARH_32664,72,2096,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,97007.94354960065,1495.71,1.0,28617343.347132176,0
72,site_ODISHA_33259,72,2096,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,96808.45081550383,1495.71,1.0,28558492.99057363,0
72,site_PUNJAB_33465,72,2096,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,96575.79439112244,1495.71,1.0,28489859.345381126,0
72,site_ODISHA_34411,72,2096,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,95716.38066123391,1495.71,1.0,28236332.295063987,0
72,site_HARYANA_35158,72,2096,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,95840.21991425556,1495.71,1.0,28272864.87470539,0
72,site_PUNJAB_35697,72,2096,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,96339.08251344693,1495.71,1.0,28420029.34146686,0
72,site_ODISHA_36283,72,2096,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,96220.72926237062,1495.71,1.0,28385115.132399336,0
72,site_PUNJAB_37191,72,2096,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,97231.04600384373,1495.71,1.0,28683158.571133897,0
72,site_CHHATTISGARH_38820,72,2096,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,95759.64388747922,1495.71,1.0,28249094.94680637,0
72,site_HARYANA_39496,72,2096,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,97012.65371673137,1495.71,1.0,28618732.84643574,0
72,site_HARYANA_40576,72,2096,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,95415.51814903492,1495.71,1.0,28147577.853965297,0
72,site_PUNJAB_41709,72,2096,SAFProductionSite,site_PUNJAB_41709,PUNJAB,inv_159,97905.48938940772,1495.71,1.0,28882119.369875282,0
72,site_ODISHA_42907,72,2096,SAFProductionSite,site_ODISHA_42907,ODISHA,inv_162,95682.88127343552,1495.71,1.0,28226449.975663483,0
72,site_ODISHA_44563,72,2096,SAFProductionSite,site_ODISHA_44563,ODISHA,inv_166,95297.0446657195,1495.71,1.0,28112628.176387265,0
73,site_GUJARAT_30062,73,2097,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,60306.20297219371,1540.71,1.0,4673592.995785698,0
73,site_CHHATTISGARH_30090,73,2097,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,97145.9044653292,1495.71,1.0,28658041.817272127,0
73,site_CHHATTISGARH_30252,73,2097,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,95016.59228535772,1495.71,1.0,28029894.724180534,0
73,site_HARYANA_30676,73,2097,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,95517.31614306182,1495.71,1.0,28177608.26220323,0
73,site_CHHATTISGARH_31044,73,2097,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,97837.28055998281,1495.71,1.0,28861997.765194923,0
73,site_CHHATTISGARH_31152,73,2097,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,95217.16131422107,1495.71,1.0,28089062.58769521,0
73,site_HARYANA_32026,73,2097,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,95682.94121090154,1495.71,1.0,28226467.657215953,0
73,site_ODISHA_32323,73,2097,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,96556.46130857564,1495.71,1.0,28484156.086029813,0
73,site_ODISHA_32485,73,2097,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,97206.43293252932,1495.71,1.0,28675897.715096146,0
73,site_CHHATTISGARH_32664,73,2097,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,96312.0717574794,1495.71,1.0,28412061.168456405,0
73,site_ODISHA_33259,73,2097,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,95054.79217760415,1495.71,1.0,28041163.69239323,0
73,site_PUNJAB_33465,73,2097,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,97759.67339145135,1495.71,1.0,28839103.650478154,0
73,site_ODISHA_34411,73,2097,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,96880.53195534898,1495.71,1.0,28579756.926827952,0
73,site_HARYANA_35158,73,2097,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,96517.46829296286,1495.71,1.0,28472653.14642404,0
73,site_PUNJAB_35697,73,2097,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,97620.49407851722,1495.71,1.0,28798045.753162578,0
73,site_ODISHA_36283,73,2097,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,96582.7962317229,1495.71,1.0,28491924.888358265,0
73,site_PUNJAB_37191,73,2097,SAFProductionSite,site_PUNJAB_37191,PUNJAB,inv_146,96826.30915641188,1495.71,1.0,28563761.20114152,0
73,site_CHHATTISGARH_38820,73,2097,SAFProductionSite,site_CHHATTISGARH_38820,CHHATTISGARH,inv_151,95159.7931010466,1495.71,1.0,28072138.964808747,0
73,site_HARYANA_39496,73,2097,SAFProductionSite,site_HARYANA_39496,HARYANA,inv_153,95283.49626645196,1495.71,1.0,28108631.39860332,0
73,site_HARYANA_40576,73,2097,SAFProductionSite,site_HARYANA_40576,HARYANA,inv_156,96443.09679824476,1495.71,1.0,28450713.555482224,0
73,site_PUNJAB_41709,73,2097,SAFProductionSite,site_PUNJAB_41709,PUNJAB,inv_159,95229.67328383944,1495.71,1.0,28092753.61873263,0
73,site_ODISHA_42907,73,2097,SAFProductionSite,site_ODISHA_42907,ODISHA,inv_162,95224.67155434263,1495.71,1.0,28091278.108531088,0
73,site_ODISHA_44563,73,2097,SAFProductionSite,site_ODISHA_44563,ODISHA,inv_166,95918.83876242308,1495.71,1.0,28296057.434914798,0
74,site_GUJARAT_30062,74,2098,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,74013.04226118792,1540.71,1.0,12163916.787778035,0
74,site_CHHATTISGARH_30090,74,2098,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,96892.012535309,1495.71,1.0,28583143.69791615,0
74,site_CHHATTISGARH_30252,74,2098,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,97917.24489540911,1495.71,1.0,28885587.244145676,0
74,site_HARYANA_30676,74,2098,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,96996.15654907684,1495.71,1.0,28613866.181977674,0
74,site_CHHATTISGARH_31044,74,2098,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,95823.67045612032,1495.71,1.0,28267982.784555495,0
74,site_CHHATTISGARH_31152,74,2098,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,95184.05628191512,1495.71,1.0,28079296.60316497,0
74,site_HARYANA_32026,74,2098,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,97537.41267209717,1495.71,1.0,28773536.73826866,0
74,site_ODISHA_32323,74,2098,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,97422.62957997016,1495.71,1.0,28739675.726091206,0
74,site_ODISHA_32485,74,2098,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,97435.73139377941,1495.71,1.0,28743540.76116492,0
74,site_CHHATTISGARH_32664,74,2098,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,96468.98065141564,1495.71,1.0,28458349.292167604,0
74,site_ODISHA_33259,74,2098,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,95375.0270740316,1495.71,1.0,28135632.986839324,0
74,site_PUNJAB_33465,74,2098,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,96773.79894646515,1495.71,1.0,28548270.68920721,0
74,site_ODISHA_34411,74,2098,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,97473.98000103966,1495.71,1.0,28754824.100306705,0
74,site_HARYANA_35158,74,2098,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,95824.52127950522,1495.71,1.0,28268233.777454033,0
74,site_PUNJAB_35697,74,2098,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,95446.09191768849,1495.71,1.0,28156597.115718096,0
