Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,SRMC,Design_Load_Factor,EBIT,Num_Owned_Sites,State_Spot_Price
58,site_PUNJAB_7958,58,2082,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,,1495.71,1.0,-125000000.0,0,468.0
58,site_CHHATTISGARH_8543,58,2082,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,,1495.71,1.0,,0,468.0
59,site_WEST_BENGAL_001,59,2083,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27227485.633147504,0,1540.71
59,site_CHHATTISGARH_101,59,2083,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,96268.59188971248,1495.71,1.0,62217428.252402276,0,468.0
59,site_PUNJAB_416,59,2083,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,97194.29654674207,1495.71,1.0,62815701.915193915,0,468.0
59,site_PUNJAB_920,59,2083,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,96015.53445434885,1495.71,1.0,62053879.76250112,0,468.0
59,site_PUNJAB_1100,59,2083,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,96157.47840672926,1495.71,1.0,62145616.71948506,0,468.0
59,site_CHHATTISGARH_1433,59,2083,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,97254.48083966982,1495.71,1.0,62854598.42187022,0,468.0
59,site_CHHATTISGARH_2315,59,2083,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,95185.3700010199,1495.71,1.0,61517352.77795914,0,468.0
59,site_PUNJAB_2918,59,2083,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,96814.13259077685,1495.71,1.0,62570005.752093166,0,468.0
59,site_PUNJAB_3026,59,2083,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,97843.7025072621,1495.71,1.0,63235406.49341844,0,468.0
59,site_CHHATTISGARH_3071,59,2083,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,97932.5533423282,1495.71,1.0,63292829.89961329,0,468.0
59,site_ODISHA_3414,59,2083,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,96591.51425570178,1495.71,1.0,62426129.748317495,0,468.0
59,site_HARYANA_3513,59,2083,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,97443.0175452885,1495.71,1.0,62976447.8093445,0,468.0
59,site_HARYANA_3567,59,2083,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,95650.13272723906,1495.71,1.0,61817724.280287325,0,468.0
59,site_HARYANA_4233,59,2083,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,0.0,1495.71,1.0,-27189675.158356734,0,468.0
59,site_PUNJAB_5222,59,2083,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,0.0,1495.71,1.0,-27688586.245477326,0,468.0
59,site_ODISHA_5664,59,2083,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,0.0,1495.71,1.0,-27754477.380112108,0,468.0
59,site_CHHATTISGARH_6131,59,2083,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,0.0,1495.71,1.0,-27883733.408737004,0,468.0
59,site_CHHATTISGARH_6887,59,2083,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,0.0,1495.71,1.0,-27714413.535245717,0,468.0
59,site_PUNJAB_7958,59,2083,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,,1495.71,1.0,-125000000.0,0,468.0
59,site_CHHATTISGARH_8543,59,2083,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,,1495.71,1.0,-125000000.0,0,468.0
60,site_WEST_BENGAL_001,60,2084,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27239909.478932694,0,1540.71
60,site_CHHATTISGARH_101,60,2084,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27429110.277667347,0,468.0
60,site_PUNJAB_416,60,2084,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,0.0,1495.71,1.0,-27858062.28979001,0,468.0
60,site_PUNJAB_920,60,2084,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,0.0,1495.71,1.0,-27187722.61817176,0,468.0
60,site_PUNJAB_1100,60,2084,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27826023.741614386,0,468.0
60,site_CHHATTISGARH_1433,60,2084,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27938400.466026872,0,468.0
60,site_CHHATTISGARH_2315,60,2084,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27528346.586773504,0,468.0
60,site_PUNJAB_2918,60,2084,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27196183.984245252,0,468.0
60,site_PUNJAB_3026,60,2084,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27675558.536377825,0,468.0
60,site_CHHATTISGARH_3071,60,2084,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27166753.360482924,0,468.0
60,site_ODISHA_3414,60,2084,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27599240.460187633,0,468.0
60,site_HARYANA_3513,60,2084,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27865158.11185633,0,468.0
60,site_HARYANA_3567,60,2084,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,0.0,1495.71,1.0,-27962083.294611033,0,468.0
60,site_HARYANA_4233,60,2084,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,0.0,1495.71,1.0,-27733451.14582581,0,468.0
60,site_PUNJAB_5222,60,2084,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,0.0,1495.71,1.0,-27775209.570860624,0,468.0
60,site_ODISHA_5664,60,2084,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,0.0,1495.71,1.0,-27173237.545162447,0,468.0
60,site_CHHATTISGARH_6131,60,2084,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,0.0,1495.71,1.0,-27349707.38695587,0,468.0
60,site_CHHATTISGARH_6887,60,2084,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,0.0,1495.71,1.0,-27279516.42542032,0,468.0
60,site_PUNJAB_7958,60,2084,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,0.0,1495.71,1.0,-27300007.937816586,0,468.0
60,site_CHHATTISGARH_8543,60,2084,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,,1495.71,1.0,-125000000.0,0,468.0
61,site_WEST_BENGAL_001,61,2085,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27244929.271432303,0,1540.71
61,site_CHHATTISGARH_101,61,2085,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27595125.670051176,0,468.0
61,site_PUNJAB_416,61,2085,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,0.0,1495.71,1.0,-27172256.79770633,0,468.0
61,site_PUNJAB_920,61,2085,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,0.0,1495.71,1.0,-27872162.8958492,0,468.0
61,site_PUNJAB_1100,61,2085,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27853636.16877223,0,468.0
61,site_CHHATTISGARH_1433,61,2085,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27841766.516807716,0,468.0
61,site_CHHATTISGARH_2315,61,2085,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27598879.05482186,0,468.0
61,site_PUNJAB_2918,61,2085,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27865679.93759115,0,468.0
61,site_PUNJAB_3026,61,2085,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27690214.616159495,0,468.0
61,site_CHHATTISGARH_3071,61,2085,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27410221.970227372,0,468.0
61,site_ODISHA_3414,61,2085,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27584403.64958246,0,468.0
61,site_HARYANA_3513,61,2085,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27251914.79576497,0,468.0
61,site_HARYANA_3567,61,2085,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,0.0,1495.71,1.0,-27519981.658927813,0,468.0
61,site_HARYANA_4233,61,2085,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,0.0,1495.71,1.0,-27388801.02997681,0,468.0
61,site_PUNJAB_5222,61,2085,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,0.0,1495.71,1.0,-27441436.271987606,0,468.0
61,site_ODISHA_5664,61,2085,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,0.0,1495.71,1.0,-27777015.32865227,0,468.0
61,site_CHHATTISGARH_6131,61,2085,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,0.0,1495.71,1.0,-27341189.286834948,0,468.0
61,site_CHHATTISGARH_6887,61,2085,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,0.0,1495.71,1.0,-27184926.186017085,0,468.0
61,site_PUNJAB_7958,61,2085,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,0.0,1495.71,1.0,-27872260.51020468,0,468.0
61,site_CHHATTISGARH_8543,61,2085,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,,1495.71,1.0,-125000000.0,0,468.0
61,site_ODISHA_9462,61,2085,SAFProductionSite,site_ODISHA_9462,ODISHA,inv_62,,1495.71,1.0,,0,468.0
62,site_WEST_BENGAL_001,62,2086,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27683930.907815114,0,1540.71
62,site_CHHATTISGARH_101,62,2086,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27852238.891720958,0,468.0
62,site_PUNJAB_416,62,2086,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,0.0,1495.71,1.0,-27975109.931357455,0,468.0
62,site_PUNJAB_920,62,2086,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,0.0,1495.71,1.0,-27688832.22017383,0,468.0
62,site_PUNJAB_1100,62,2086,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27757452.508530132,0,468.0
62,site_CHHATTISGARH_1433,62,2086,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27577009.695520025,0,468.0
62,site_CHHATTISGARH_2315,62,2086,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27453657.860827994,0,468.0
62,site_PUNJAB_2918,62,2086,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27498858.033173572,0,468.0
62,site_PUNJAB_3026,62,2086,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27571024.40470208,0,468.0
62,site_CHHATTISGARH_3071,62,2086,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27383541.51314036,0,468.0
62,site_ODISHA_3414,62,2086,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27539016.37262366,0,468.0
62,site_HARYANA_3513,62,2086,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27945403.9809839,0,468.0
62,site_HARYANA_3567,62,2086,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,0.0,1495.71,1.0,-27595489.471093442,0,468.0
62,site_HARYANA_4233,62,2086,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,0.0,1495.71,1.0,-27417074.397111475,0,468.0
62,site_PUNJAB_5222,62,2086,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,0.0,1495.71,1.0,-27870809.92794529,0,468.0
62,site_ODISHA_5664,62,2086,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,0.0,1495.71,1.0,-27565229.593637936,0,468.0
62,site_CHHATTISGARH_6131,62,2086,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,0.0,1495.71,1.0,-27675977.33099104,0,468.0
62,site_CHHATTISGARH_6887,62,2086,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,0.0,1495.71,1.0,-27603447.98248776,0,468.0
62,site_PUNJAB_7958,62,2086,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,0.0,1495.71,1.0,-27424801.677466244,0,468.0
62,site_CHHATTISGARH_8543,62,2086,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,0.0,1495.71,1.0,-27481024.295683194,0,468.0
62,site_ODISHA_9462,62,2086,SAFProductionSite,site_ODISHA_9462,ODISHA,inv_62,,1495.71,1.0,-125000000.0,0,468.0
63,site_WEST_BENGAL_001,63,2087,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27363146.484463844,0,1540.71
63,site_CHHATTISGARH_101,63,2087,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27807200.202814132,0,468.0
63,site_PUNJAB_416,63,2087,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,0.0,1495.71,1.0,-27843858.13859461,0,468.0
63,site_PUNJAB_920,63,2087,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,0.0,1495.71,1.0,-27896674.0512822,0,468.0
63,site_PUNJAB_1100,63,2087,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27526180.315365765,0,468.0
63,site_CHHATTISGARH_1433,63,2087,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27223620.567965742,0,468.0
63,site_CHHATTISGARH_2315,63,2087,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27679184.935552143,0,468.0
63,site_PUNJAB_2918,63,2087,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27525246.73896493,0,468.0
63,site_PUNJAB_3026,63,2087,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27712835.97354893,0,468.0
63,site_CHHATTISGARH_3071,63,2087,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27480318.05641365,0,468.0
63,site_ODISHA_3414,63,2087,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27793465.205188934,0,468.0
63,site_HARYANA_3513,63,2087,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27352098.948626038,0,468.0
63,site_HARYANA_3567,63,2087,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,0.0,1495.71,1.0,-27699464.381107464,0,468.0
63,site_HARYANA_4233,63,2087,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,0.0,1495.71,1.0,-27680792.872565567,0,468.0
63,site_PUNJAB_5222,63,2087,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,0.0,1495.71,1.0,-27859039.74230879,0,468.0
63,site_ODISHA_5664,63,2087,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,0.0,1495.71,1.0,-27791353.737010572,0,468.0
63,site_CHHATTISGARH_6131,63,2087,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,0.0,1495.71,1.0,-27478272.45115351,0,468.0
63,site_CHHATTISGARH_6887,63,2087,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,0.0,1495.71,1.0,-27198477.247287884,0,468.0
63,site_PUNJAB_7958,63,2087,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,0.0,1495.71,1.0,-27719804.135282136,0,468.0
63,site_CHHATTISGARH_8543,63,2087,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,0.0,1495.71,1.0,-27362322.25051991,0,468.0
63,site_ODISHA_9462,63,2087,SAFProductionSite,site_ODISHA_9462,ODISHA,inv_62,,1495.71,1.0,-125000000.0,0,468.0
64,site_WEST_BENGAL_001,64,2088,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27367000.917438284,0,1540.71
64,site_CHHATTISGARH_101,64,2088,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27515225.664223466,0,468.0
64,site_PUNJAB_416,64,2088,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,0.0,1495.71,1.0,-27166077.133134924,0,468.0
64,site_PUNJAB_920,64,2088,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,0.0,1495.71,1.0,-27874541.77360084,0,468.0
64,site_PUNJAB_1100,64,2088,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27241705.78066602,0,468.0
64,site_CHHATTISGARH_1433,64,2088,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27362278.0710313,0,468.0
64,site_CHHATTISGARH_2315,64,2088,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27167954.896696415,0,468.0
64,site_PUNJAB_2918,64,2088,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27453943.69579623,0,468.0
64,site_PUNJAB_3026,64,2088,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27718191.927147813,0,468.0
64,site_CHHATTISGARH_3071,64,2088,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27528606.075570844,0,468.0
64,site_ODISHA_3414,64,2088,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27624000.182006095,0,468.0
64,site_HARYANA_3513,64,2088,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27807285.38787003,0,468.0
64,site_HARYANA_3567,64,2088,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,0.0,1495.71,1.0,-27868063.75515056,0,468.0
64,site_HARYANA_4233,64,2088,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,0.0,1495.71,1.0,-27619245.444518577,0,468.0
64,site_PUNJAB_5222,64,2088,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,0.0,1495.71,1.0,-27406893.39293452,0,468.0
64,site_ODISHA_5664,64,2088,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,0.0,1495.71,1.0,-27239535.845205687,0,468.0
64,site_CHHATTISGARH_6131,64,2088,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,0.0,1495.71,1.0,-27347375.750315536,0,468.0
64,site_CHHATTISGARH_6887,64,2088,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,0.0,1495.71,1.0,-27576691.121218413,0,468.0
64,site_PUNJAB_7958,64,2088,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,0.0,1495.71,1.0,-27960414.30770417,0,468.0
64,site_CHHATTISGARH_8543,64,2088,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,0.0,1495.71,1.0,-27155395.685240734,0,468.0
64,site_ODISHA_9462,64,2088,SAFProductionSite,site_ODISHA_9462,ODISHA,inv_62,,1495.71,1.0,-125000000.0,0,468.0
64,site_HARYANA_10425,64,2088,SAFProductionSite,site_HARYANA_10425,HARYANA,inv_65,,1495.71,1.0,,0,468.0
65,site_WEST_BENGAL_001,65,2089,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27778271.431802455,0,1540.71
65,site_CHHATTISGARH_101,65,2089,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27340825.280129768,0,468.0
65,site_PUNJAB_416,65,2089,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,0.0,1495.71,1.0,-27279001.90117768,0,468.0
65,site_PUNJAB_920,65,2089,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,0.0,1495.71,1.0,-27962657.583876725,0,468.0
65,site_PUNJAB_1100,65,2089,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27873915.945461225,0,468.0
65,site_CHHATTISGARH_1433,65,2089,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27327478.251901466,0,468.0
65,site_CHHATTISGARH_2315,65,2089,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27407247.916581407,0,468.0
65,site_PUNJAB_2918,65,2089,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27426286.502218053,0,468.0
65,site_PUNJAB_3026,65,2089,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27939577.679229394,0,468.0
65,site_CHHATTISGARH_3071,65,2089,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27340559.411932446,0,468.0
65,site_ODISHA_3414,65,2089,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27143431.422652215,0,468.0
65,site_HARYANA_3513,65,2089,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27143715.568913095,0,468.0
65,site_HARYANA_3567,65,2089,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,0.0,1495.71,1.0,-27405165.47579214,0,468.0
65,site_HARYANA_4233,65,2089,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,0.0,1495.71,1.0,-27565768.48674336,0,468.0
65,site_PUNJAB_5222,65,2089,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,0.0,1495.71,1.0,-27297484.369396944,0,468.0
65,site_ODISHA_5664,65,2089,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,0.0,1495.71,1.0,-27807546.99261022,0,468.0
65,site_CHHATTISGARH_6131,65,2089,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,0.0,1495.71,1.0,-27648458.762961756,0,468.0
65,site_CHHATTISGARH_6887,65,2089,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,0.0,1495.71,1.0,-27708821.932214368,0,468.0
65,site_PUNJAB_7958,65,2089,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,0.0,1495.71,1.0,-27203231.9479322,0,468.0
65,site_CHHATTISGARH_8543,65,2089,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,0.0,1495.71,1.0,-27623247.2721848,0,468.0
65,site_ODISHA_9462,65,2089,SAFProductionSite,site_ODISHA_9462,ODISHA,inv_62,0.0,1495.71,1.0,-27610442.74682685,0,468.0
65,site_HARYANA_10425,65,2089,SAFProductionSite,site_HARYANA_10425,HARYANA,inv_65,,1495.71,1.0,-125000000.0,0,468.0
66,site_WEST_BENGAL_001,66,2090,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27718051.810033232,0,1540.71
66,site_CHHATTISGARH_101,66,2090,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27642223.7490138,0,468.0
66,site_PUNJAB_416,66,2090,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,0.0,1495.71,1.0,-27811301.14743918,0,468.0
66,site_PUNJAB_920,66,2090,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,0.0,1495.71,1.0,-27999111.10311848,0,468.0
66,site_PUNJAB_1100,66,2090,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27472640.72072758,0,468.0
66,site_CHHATTISGARH_1433,66,2090,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27339423.89384318,0,468.0
66,site_CHHATTISGARH_2315,66,2090,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27868722.29671973,0,468.0
66,site_PUNJAB_2918,66,2090,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27226044.183856107,0,468.0
66,site_PUNJAB_3026,66,2090,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27910542.81383738,0,468.0
66,site_CHHATTISGARH_3071,66,2090,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27488775.535350233,0,468.0
66,site_ODISHA_3414,66,2090,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27357669.650290716,0,468.0
66,site_HARYANA_3513,66,2090,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27520344.887289464,0,468.0
66,site_HARYANA_3567,66,2090,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,0.0,1495.71,1.0,-27269433.08577132,0,468.0
66,site_HARYANA_4233,66,2090,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,0.0,1495.71,1.0,-27528164.9144477,0,468.0
66,site_PUNJAB_5222,66,2090,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,0.0,1495.71,1.0,-27813698.633102585,0,468.0
66,site_ODISHA_5664,66,2090,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,0.0,1495.71,1.0,-27675092.765553404,0,468.0
66,site_CHHATTISGARH_6131,66,2090,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,0.0,1495.71,1.0,-27385546.988276646,0,468.0
66,site_CHHATTISGARH_6887,66,2090,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,0.0,1495.71,1.0,-27303417.95742117,0,468.0
66,site_PUNJAB_7958,66,2090,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,0.0,1495.71,1.0,-27490697.989263006,0,468.0
66,site_CHHATTISGARH_8543,66,2090,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,0.0,1495.71,1.0,-27805731.550145708,0,468.0
